robot_id,station_id
688,S_59
137,S_62
245,S_66
141,S_62
961,S_59
210,S_62
1004,S_66
890,S_62
197,S_62
143,S_62
990,S_66
803,S_62
749,S_62
105,S_62
347,S_66
951,S_66
1066,S_66
238,Rescue_Needed
214,Rescue_Needed
35,Rescue_Needed
257,Rescue_Needed
450,Rescue_Needed
949,Rescue_Needed
627,Rescue_Needed
246,Rescue_Needed
41,Rescue_Needed
649,Rescue_Needed
125,Rescue_Needed
512,Rescue_Needed
133,Rescue_Needed
251,Rescue_Needed
924,Rescue_Needed
37,Rescue_Needed
326,Rescue_Needed
616,Rescue_Needed
690,Rescue_Needed
625,Rescue_Needed
451,Rescue_Needed
985,Rescue_Needed
724,Rescue_Needed
881,Rescue_Needed
762,Rescue_Needed
681,Rescue_Needed
1043,Rescue_Needed
934,Rescue_Needed
605,Rescue_Needed
591,Rescue_Needed
719,Rescue_Needed
672,Rescue_Needed
1025,Rescue_Needed
917,Rescue_Needed
630,Rescue_Needed
204,Rescue_Needed
692,Rescue_Needed
589,Rescue_Needed
1011,Rescue_Needed
621,Rescue_Needed
848,Rescue_Needed
392,Rescue_Needed
68,Rescue_Needed
222,Rescue_Needed
855,Rescue_Needed
51,Rescue_Needed
566,Rescue_Needed
415,Rescue_Needed
449,Rescue_Needed
839,Rescue_Needed
190,Rescue_Needed
315,Rescue_Needed
721,Rescue_Needed
488,Rescue_Needed
940,Rescue_Needed
140,Rescue_Needed
289,Rescue_Needed
896,Rescue_Needed
166,Rescue_Needed
380,Rescue_Needed
642,Rescue_Needed
941,Rescue_Needed
27,Rescue_Needed
424,Rescue_Needed
401,Rescue_Needed
809,Rescue_Needed
179,Rescue_Needed
960,Rescue_Needed
954,Rescue_Needed
471,Rescue_Needed
311,Rescue_Needed
153,Rescue_Needed
963,Rescue_Needed
927,Rescue_Needed
227,Rescue_Needed
233,Rescue_Needed
615,Rescue_Needed
72,Rescue_Needed
898,Rescue_Needed
95,Rescue_Needed
1010,Rescue_Needed
511,Rescue_Needed
624,Rescue_Needed
981,Rescue_Needed
665,Rescue_Needed
456,Rescue_Needed
827,Rescue_Needed
244,Rescue_Needed
458,Rescue_Needed
186,Rescue_Needed
208,Rescue_Needed
1003,Rescue_Needed
182,Rescue_Needed
853,Rescue_Needed
653,Rescue_Needed
798,Rescue_Needed
811,Rescue_Needed
333,Rescue_Needed
765,Rescue_Needed
117,Rescue_Needed
703,Rescue_Needed
893,Rescue_Needed
622,Rescue_Needed
258,Rescue_Needed
235,Rescue_Needed
191,Rescue_Needed
869,Rescue_Needed
139,Rescue_Needed
723,Rescue_Needed
741,Rescue_Needed
56,Rescue_Needed
1054,Rescue_Needed
683,Rescue_Needed
50,Rescue_Needed
678,Rescue_Needed
78,Rescue_Needed
494,Rescue_Needed
710,Rescue_Needed
160,Rescue_Needed
551,Rescue_Needed
966,Rescue_Needed
243,Rescue_Needed
292,Rescue_Needed
175,Rescue_Needed
742,Rescue_Needed
879,Rescue_Needed
968,Rescue_Needed
477,Rescue_Needed
682,Rescue_Needed
576,Rescue_Needed
481,Rescue_Needed
164,Rescue_Needed
174,Rescue_Needed
676,Rescue_Needed
859,Rescue_Needed
440,Rescue_Needed
763,Rescue_Needed
123,Rescue_Needed
926,Rescue_Needed
205,Rescue_Needed
465,Rescue_Needed
899,Rescue_Needed
770,Rescue_Needed
828,Rescue_Needed
368,Rescue_Needed
887,Rescue_Needed
274,Rescue_Needed
554,Rescue_Needed
904,Rescue_Needed
664,Rescue_Needed
991,Rescue_Needed
1024,Rescue_Needed
1053,Rescue_Needed
1068,Rescue_Needed
387,Rescue_Needed
604,Rescue_Needed
229,Rescue_Needed
696,Rescue_Needed
1071,Rescue_Needed
779,Rescue_Needed
880,Rescue_Needed
609,Rescue_Needed
823,Rescue_Needed
431,Rescue_Needed
324,Rescue_Needed
167,Rescue_Needed
795,Rescue_Needed
6,Rescue_Needed
110,Rescue_Needed
983,Rescue_Needed
1069,Rescue_Needed
847,Rescue_Needed
939,Rescue_Needed
1030,Rescue_Needed
902,Rescue_Needed
790,Rescue_Needed
522,Rescue_Needed
911,Rescue_Needed
260,Rescue_Needed
250,Rescue_Needed
802,Rescue_Needed
209,Rescue_Needed
602,Rescue_Needed
61,Rescue_Needed
329,Rescue_Needed
384,Rescue_Needed
891,Rescue_Needed
201,Rescue_Needed
480,Rescue_Needed
163,Rescue_Needed
527,Rescue_Needed
248,Rescue_Needed
648,Rescue_Needed
308,Rescue_Needed
599,Rescue_Needed
352,Rescue_Needed
1047,Rescue_Needed
702,Rescue_Needed
476,Rescue_Needed
489,Rescue_Needed
17,Rescue_Needed
813,Rescue_Needed
573,Rescue_Needed
218,Rescue_Needed
537,Rescue_Needed
1012,Rescue_Needed
165,Rescue_Needed
1,Rescue_Needed
654,Rescue_Needed
726,Rescue_Needed
404,Rescue_Needed
360,Rescue_Needed
8,Rescue_Needed
574,Rescue_Needed
416,Rescue_Needed
533,Rescue_Needed
1005,Rescue_Needed
577,Rescue_Needed
32,Rescue_Needed
1062,Rescue_Needed
535,Rescue_Needed
383,Rescue_Needed
632,Rescue_Needed
699,Rescue_Needed
982,Rescue_Needed
355,Rescue_Needed
796,Rescue_Needed
364,Rescue_Needed
655,Rescue_Needed
438,Rescue_Needed
483,Rescue_Needed
183,Rescue_Needed
198,Rescue_Needed
538,Rescue_Needed
761,Rescue_Needed
579,Rescue_Needed
113,Rescue_Needed
371,Rescue_Needed
801,Rescue_Needed
328,Rescue_Needed
597,Rescue_Needed
925,Rescue_Needed
810,Rescue_Needed
162,Rescue_Needed
104,Rescue_Needed
971,Rescue_Needed
851,Rescue_Needed
793,Rescue_Needed
821,Rescue_Needed
769,Rescue_Needed
112,Rescue_Needed
432,Rescue_Needed
717,Rescue_Needed
531,Rescue_Needed
398,Rescue_Needed
242,Rescue_Needed
947,Rescue_Needed
423,Rescue_Needed
634,Rescue_Needed
321,Rescue_Needed
760,Rescue_Needed
220,Rescue_Needed
612,Rescue_Needed
816,Rescue_Needed
93,Rescue_Needed
526,Rescue_Needed
240,Rescue_Needed
118,Rescue_Needed
1029,Rescue_Needed
226,Rescue_Needed
590,Rescue_Needed
388,Rescue_Needed
47,Rescue_Needed
396,Rescue_Needed
16,Rescue_Needed
1038,Rescue_Needed
444,Rescue_Needed
967,Rescue_Needed
629,Rescue_Needed
946,Rescue_Needed
417,Rescue_Needed
3,Rescue_Needed
567,Rescue_Needed
85,Rescue_Needed
276,Rescue_Needed
633,Rescue_Needed
159,Rescue_Needed
200,Rescue_Needed
668,Rescue_Needed
646,Rescue_Needed
506,Rescue_Needed
729,Rescue_Needed
875,Rescue_Needed
1065,Rescue_Needed
964,Rescue_Needed
356,Rescue_Needed
700,Rescue_Needed
230,Rescue_Needed
155,Rescue_Needed
997,Rescue_Needed
219,Rescue_Needed
747,Rescue_Needed
436,Rescue_Needed
103,Rescue_Needed
350,Rescue_Needed
278,Rescue_Needed
564,Rescue_Needed
468,Rescue_Needed
673,Rescue_Needed
241,Rescue_Needed
54,Rescue_Needed
285,Rescue_Needed
305,Rescue_Needed
338,Rescue_Needed
1019,Rescue_Needed
505,Rescue_Needed
711,Rescue_Needed
974,Rescue_Needed
410,Rescue_Needed
536,Rescue_Needed
986,Rescue_Needed
119,Rescue_Needed
1052,Rescue_Needed
48,Rescue_Needed
279,Rescue_Needed
181,Rescue_Needed
24,Rescue_Needed
263,Rescue_Needed
1064,Rescue_Needed
788,Rescue_Needed
631,Rescue_Needed
169,Rescue_Needed
928,Rescue_Needed
310,Rescue_Needed
754,Rescue_Needed
584,Rescue_Needed
296,Rescue_Needed
343,Rescue_Needed
482,Rescue_Needed
846,Rescue_Needed
485,Rescue_Needed
594,Rescue_Needed
751,Rescue_Needed
952,Rescue_Needed
730,Rescue_Needed
935,Rescue_Needed
9,Rescue_Needed
837,Rescue_Needed
750,Rescue_Needed
269,Rescue_Needed
376,Rescue_Needed
60,Rescue_Needed
923,Rescue_Needed
753,Rescue_Needed
517,Rescue_Needed
473,Rescue_Needed
236,Rescue_Needed
10,Rescue_Needed
718,Rescue_Needed
270,Rescue_Needed
294,Rescue_Needed
759,Rescue_Needed
706,Rescue_Needed
915,Rescue_Needed
1041,Rescue_Needed
7,Rescue_Needed
309,Rescue_Needed
850,Rescue_Needed
523,Rescue_Needed
152,Rescue_Needed
264,Rescue_Needed
548,Rescue_Needed
994,Rescue_Needed
1031,Rescue_Needed
433,Rescue_Needed
334,Rescue_Needed
107,Rescue_Needed
80,Rescue_Needed
725,Rescue_Needed
291,Rescue_Needed
187,Rescue_Needed
815,Rescue_Needed
611,Rescue_Needed
882,Rescue_Needed
808,Rescue_Needed
1032,Rescue_Needed
280,Rescue_Needed
524,Rescue_Needed
698,Rescue_Needed
342,Rescue_Needed
21,Rescue_Needed
820,Rescue_Needed
614,Rescue_Needed
978,Rescue_Needed
319,Rescue_Needed
225,Rescue_Needed
178,Rescue_Needed
569,Rescue_Needed
336,Rescue_Needed
957,Rescue_Needed
441,Rescue_Needed
106,Rescue_Needed
86,Rescue_Needed
52,Rescue_Needed
212,Rescue_Needed
1001,Rescue_Needed
870,Rescue_Needed
316,Rescue_Needed
686,Rescue_Needed
180,Rescue_Needed
120,Rescue_Needed
910,Rescue_Needed
984,Rescue_Needed
351,Rescue_Needed
147,Rescue_Needed
411,Rescue_Needed
189,Rescue_Needed
662,Rescue_Needed
669,Rescue_Needed
1042,Rescue_Needed
897,Rescue_Needed
469,Rescue_Needed
385,Rescue_Needed
499,Rescue_Needed
1022,Rescue_Needed
282,Rescue_Needed
317,Rescue_Needed
677,Rescue_Needed
426,Rescue_Needed
185,Rescue_Needed
513,Rescue_Needed
339,Rescue_Needed
64,Rescue_Needed
46,Rescue_Needed
325,Rescue_Needed
835,Rescue_Needed
661,Rescue_Needed
262,Rescue_Needed
829,Rescue_Needed
863,Rescue_Needed
345,Rescue_Needed
149,Rescue_Needed
439,Rescue_Needed
970,Rescue_Needed
348,Rescue_Needed
314,Rescue_Needed
776,Rescue_Needed
83,Rescue_Needed
33,Rescue_Needed
374,Rescue_Needed
79,Rescue_Needed
900,Rescue_Needed
819,Rescue_Needed
142,Rescue_Needed
937,Rescue_Needed
89,Rescue_Needed
865,Rescue_Needed
74,Rescue_Needed
922,Rescue_Needed
889,Rescue_Needed
619,Rescue_Needed
712,Rescue_Needed
44,Rescue_Needed
805,Rescue_Needed
929,Rescue_Needed
832,Rescue_Needed
674,Rescue_Needed
22,Rescue_Needed
81,Rescue_Needed
553,Rescue_Needed
938,Rescue_Needed
610,Rescue_Needed
457,Rescue_Needed
756,Rescue_Needed
854,Rescue_Needed
268,Rescue_Needed
391,Rescue_Needed
812,Rescue_Needed
365,Rescue_Needed
818,Rescue_Needed
598,Rescue_Needed
1023,Rescue_Needed
714,Rescue_Needed
528,Rescue_Needed
28,Rescue_Needed
406,Rescue_Needed
774,Rescue_Needed
121,Rescue_Needed
607,Rescue_Needed
993,Rescue_Needed
131,Rescue_Needed
656,Rescue_Needed
995,Rescue_Needed
1015,Rescue_Needed
570,Rescue_Needed
645,Rescue_Needed
858,Rescue_Needed
38,Rescue_Needed
102,Rescue_Needed
114,Rescue_Needed
71,Rescue_Needed
407,Rescue_Needed
817,Rescue_Needed
1051,Rescue_Needed
532,Rescue_Needed
799,Rescue_Needed
1060,Rescue_Needed
1063,Rescue_Needed
849,Rescue_Needed
1055,Rescue_Needed
872,Rescue_Needed
1017,Rescue_Needed
581,Rescue_Needed
378,Rescue_Needed
804,Rescue_Needed
20,Rescue_Needed
731,Rescue_Needed
913,Rescue_Needed
918,Rescue_Needed
196,Rescue_Needed
172,Rescue_Needed
320,Rescue_Needed
508,Rescue_Needed
1036,Rescue_Needed
82,Rescue_Needed
452,Rescue_Needed
641,Rescue_Needed
327,Rescue_Needed
479,Rescue_Needed
402,Rescue_Needed
843,Rescue_Needed
354,Rescue_Needed
549,Rescue_Needed
148,Rescue_Needed
77,Rescue_Needed
261,Rescue_Needed
490,Rescue_Needed
740,Rescue_Needed
419,Rescue_Needed
442,Rescue_Needed
572,Rescue_Needed
58,Rescue_Needed
903,Rescue_Needed
1048,Rescue_Needed
1021,Rescue_Needed
892,Rescue_Needed
437,Rescue_Needed
435,Rescue_Needed
781,Rescue_Needed
1049,Rescue_Needed
557,Rescue_Needed
1056,Rescue_Needed
778,Rescue_Needed
636,Rescue_Needed
151,Rescue_Needed
255,Rescue_Needed
1008,Rescue_Needed
134,Rescue_Needed
638,Rescue_Needed
771,Rescue_Needed
657,Rescue_Needed
746,Rescue_Needed
34,Rescue_Needed
434,Rescue_Needed
671,Rescue_Needed
14,Rescue_Needed
780,Rescue_Needed
302,Rescue_Needed
972,Rescue_Needed
640,Rescue_Needed
1059,Rescue_Needed
736,Rescue_Needed
211,Rescue_Needed
421,Rescue_Needed
400,Rescue_Needed
831,Rescue_Needed
1033,Rescue_Needed
453,Rescue_Needed
341,Rescue_Needed
989,Rescue_Needed
366,Rescue_Needed
405,Rescue_Needed
130,Rescue_Needed
487,Rescue_Needed
704,Rescue_Needed
463,Rescue_Needed
905,Rescue_Needed
876,Rescue_Needed
540,Rescue_Needed
519,Rescue_Needed
5,Rescue_Needed
748,Rescue_Needed
679,Rescue_Needed
31,Rescue_Needed
111,Rescue_Needed
944,Rescue_Needed
370,Rescue_Needed
193,Rescue_Needed
575,Rescue_Needed
561,Rescue_Needed
884,Rescue_Needed
635,Rescue_Needed
306,Rescue_Needed
318,Rescue_Needed
195,Rescue_Needed
613,Rescue_Needed
466,Rescue_Needed
883,Rescue_Needed
